제목,링크
[강아지 중성화의 모든 것 2부] 중성화수술할까? 말까?,https://www.youtube.com/watch?v=kP9oxdkdIXY&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=14&pp=iAQB
대한민국 강아지 슬개골탈구 많은 이유는!? |설채현 수의학,https://www.youtube.com/watch?v=zbKzkAajjN8&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=15&pp=iAQB
강아지 피부알러지&아토피 증상과 관리꿀팁! 1부(dog allergy)|설채현 수의학,https://www.youtube.com/watch?v=w4fn0_HJWzQ&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=16&pp=iAQB
"강아지 나이 계산법, 제대로 알고 계신가요? 강아지 크기마다 나이가 다르다? 🤔 | 설채현 행동학 수의사",https://www.youtube.com/watch?v=VgpkjjfvQrY&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=17&pp=iAQB
"비싼 동물병원비,  '이것'만 제때 하면 피할수 있어! ㅣ 설채현 수의학",https://www.youtube.com/watch?v=lA-HLF1hW2k&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=18&pp=iAQB
강아지 피부알러지&아토피 예방과 치료  꿀팁 2부|설채현 수의학,https://www.youtube.com/watch?v=h2PoXQ8YdqQ&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=19&pp=iAQB
설채현 수의사가 설명하는 코로나19!,https://www.youtube.com/watch?v=-lhnwOzgAvw&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=20&pp=iAQB
"[ENG SUB]설채현과 세상이, 서로 감기 옮길까?ㅣ설채현 수의학",https://www.youtube.com/watch?v=5fSckJpvc6k&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=21&pp=iAQB
"슬기로운 입양생활 #1 강아지 입양 어디서 해야 할까? (펫샵, 가정분양, 보호소등등)",https://www.youtube.com/watch?v=Efwze07CYv0&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=22&pp=iAQB
1탄_개털이 너무 빠져 고민이라고요?|설채현수의학,https://www.youtube.com/watch?v=GinhF82MGp4&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=23&pp=iAQB
"반려견 불안증상,  '이것' 하나면 해결!   (반려견불안증상, 반려견 불안낮추기. Anxiety wrap )",https://www.youtube.com/watch?v=qhi5KF9JNUs&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=24&pp=iAQB
"강아지 살리는 홈헬스케어, 강아지 심폐소생술 CPR",https://www.youtube.com/watch?v=1BjxfcY731c&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=25&pp=iAQB
반려견 겨울철 건강 '이것'만 알면 돼요! ㅣ설채현 행동학수의사,https://www.youtube.com/watch?v=UNHFD8OuaOw&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=26&pp=iAQB
설채현 수의사는 어떤 사료를 먹일까?,https://www.youtube.com/watch?v=vM_zfD0gVMc&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=27&pp=iAQB
반려견의 설사가 위험한 이유!?/대변으로 알아보는 반려견 건강관리법!ㅣ설채현 수의학,https://www.youtube.com/watch?v=vkWXnJpLtso&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=28&pp=iAQB
은밀하고 수상한 강아지 마운팅! 그 진짜 이유?!,https://www.youtube.com/watch?v=unh6IvFm11w&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=29&pp=iAQB
강아지 비만의 모든 것!_1분 비만 체크법_댕댕아 건강하자♡,https://www.youtube.com/watch?v=EgGPFEzILu0&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=30&pp=iAQB
"푹푹 찌는 폭염, 강아지 산책해도 괜찮을까요? 💦🔥  | 반려견 폭염관리법  | 설채현 행동학 수의사",https://www.youtube.com/watch?v=YVAp3g7yZ-E&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=31&pp=iAQB
당신이 모르는 반려견 나이의 비밀 |설채현 수의학,https://www.youtube.com/watch?v=830leuHmzeY&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=32&pp=iAQB
"반려견 성별에 따른 성격, 당신이 꼭 알아야 하는 이유!",https://www.youtube.com/watch?v=GLNC7EEY7sE&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=33&pp=iAQB
"강아지 양치, 혹시 오늘도 실패하셨어요?  🦷🪥 l 강아지 양치가 필요한 이유 l 설채현 행동학 수의사",https://www.youtube.com/watch?v=o2p9-9ZwULo&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=34&pp=iAQB
풀업 1개 하는 법 풀업 초보자 탈출 루틴 - 1단계[핏분 유쾌한 홈트레이닝 풀업편],https://www.youtube.com/watch?v=SRl21nXi-Qc&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=35&pp=iAQB
슬기로운 입양생활 #2 한마리 더 입양해도 될까? (다견입양의 조건),https://www.youtube.com/watch?v=od_sYzNFn0o&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=36&pp=iAQB
강아지 배변 교육 확실한 방법 알려드릴게요! 🚽 l 배변 교육법 l 설채현 행동학 수의사,https://www.youtube.com/watch?v=S9WWAMjDF8E&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=37&pp=iAQB
노견을 위한 반려견 치매 예방법|설채현수의학,https://www.youtube.com/watch?v=1CEcPb2-XVw&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=38&pp=iAQB
"설채현, 나응식 전문가 분노한 이유는!? _농림축산식품부 2020~2024  동물복지 종합 계획",https://www.youtube.com/watch?v=i9_cRwTIotQ&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=39&pp=iAQB
"[설채현 수의학] 미세먼지 나쁜날, 개 산책해야할까? 말아야 할까?",https://www.youtube.com/watch?v=u62ZSQuaLPc&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=40&pp=iAQB
"사회성이 부족한 강아지, 반려견 운동장가면 좋아질까요? | 설채현 행동학 수의사",https://www.youtube.com/watch?v=gg6VN33xsp4&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=41&pp=iAQB
"반려견 목욕 번외편 (여름철 목욕주기, 목욕싫어하는 개, 털 말리기, 드라이기 사용 주의점 등등)",https://www.youtube.com/watch?v=Ps0HoRr_Xn4&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=42&pp=iAQB
"반려견 불안, '이것' 하나로 매직~! (분리불안, 소리예민, 낯선장소, 낯선사람등)",https://www.youtube.com/watch?v=lIw0A49rSdQ&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=43&pp=iAQB
개털 2탄_개털먹는 아이 위험하다?!|설채현 수의학,https://www.youtube.com/watch?v=WNwroI8S7og&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=44&pp=iAQB
"강아지 입양시 챙겨야 할 11가지 준비물! (크레이트, 육각장, 베이비게이트 등등)",https://www.youtube.com/watch?v=bl4yx6Hkcvc&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=45&pp=iAQB
[설채현 수의학]개털 3탄_개털 알레르기있는 당신! 개 키우면  될까? 안 될까?,https://www.youtube.com/watch?v=Sp6kjVghj6g&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=46&pp=iAQB
"강아지 분리불안,  당신이 실패하는 이유 (반려견분리불안 관리)",https://www.youtube.com/watch?v=xuwzfGy6ZNQ&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=47&pp=iAQB
수의사들도 긴장한다는 시바견 왜?!  with 곰이탱이여우,https://www.youtube.com/watch?v=4IW_Q9p7SjQ&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=48&pp=iAQB
[설채현 수의학] 강아지 병있으면 물 많이 먹는다고?,https://www.youtube.com/watch?v=Yf-g71Ik4-Q&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=49&pp=iAQB
"소형견, 대체 왜 참지 못할까요? 😠 l 스몰독 신드롬 l 설채현 행동학 수의사",https://www.youtube.com/watch?v=5vOgqvYUzWI&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=50&pp=iAQB
3편) 세상이가 새로운 동결건조에 빠졌다는데? 어떤 사료일까요? | 🐶 세상이 사료 라인업 대공개! (하단 링크 참고💙),https://www.youtube.com/watch?v=WOVnYSMT-a4&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=51&pp=iAQB
강아지와 추석 안전하게 나기 위한 주의사항 알려드려요! 🌕 l 추석 때 조심해야 하는 것 l 설채현 수의사,https://www.youtube.com/watch?v=BiywKEs-LPg&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=52&pp=iAQB
"반려견 예방접종, 필수로 맞아야 하는 백신이 따로 있다구요? 💉 | 백신접종의 진실 1편 | 설채현 행동학 수의사",https://www.youtube.com/watch?v=4rWnaIsNW1M&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=53&pp=iAQB
공격성이 있는 반려견에게 '제압'이 효과적일까? | 설채현 행동학 수의사,https://www.youtube.com/watch?v=kkuA-OdlvJc&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=54&pp=iAQB
MBTI 강아지ver! 🐶 우리 아이는 E일까? I일까?  | 설채현 행동학 수의사,https://www.youtube.com/watch?v=FRw0wXRRCrc&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=55&pp=iAQB
강아지는 왜 낯선소리에 예민 보스가 될까요? 😡 l 강아지가 바라보는 세상 l 설채현 행동학 수의사,https://www.youtube.com/watch?v=MU6lHQ71A0E&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=56&pp=iAQB
개가 노래를?! 기똥차네~ [설채현 수의사 with 일러스트레이터 낭소],https://www.youtube.com/watch?v=la3d3gdCZ-c&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=57&pp=iAQB
시바견 입양하려면 꼭 봐야 할 영상 with 곰이탱이여우와 쏭이님,https://www.youtube.com/watch?v=KNE_nPGwA20&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=58&pp=iAQB
"강아지 응급상황 대처 방법, 확실히 알려드려요! 🆘 l 반려견 위기 탈출 넘버원  l 설채현 행동학 수의사",https://www.youtube.com/watch?v=kJOQuXUhsdw&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=59&pp=iAQB
[설채현 수의학]생명까지 위험한 강아지 탈수!!,https://www.youtube.com/watch?v=5J7a7qyPUok&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=60&pp=iAQB
"반려동물 심장병의 모든 것! Talk 콘서트 2부 (설채현 수의사, 김성수 수의사, 조우재 수의사, 박종인 수의사)",https://www.youtube.com/watch?v=5JUYSf3-TDo&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=61&pp=iAQB
반려견 금쪽이들 고민을 싹- 해결해주는 반쪽 상담소 신장개업! 🥳 l 반쪽 상담소 l 설채현 행동학 수의사,https://www.youtube.com/watch?v=q683xqxD_ME&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=62&pp=iAQB
애완견? 반려견? 🐶 우리 강아지 뭐라고 불러야할까요? | 설채현 행동학 수의사,https://www.youtube.com/watch?v=0jia4JgzYb8&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=63&pp=iAQB
강아지 최애간식 선발하는 간식 월드컵 해보셨나요? 🥇 l 교육용 간식 선정법 l 설채현 행동학 수의사,https://www.youtube.com/watch?v=aMUmp1dnRhs&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=64&pp=iAQB
"환절기 감기, 강아지도 조심해야 하나요? 🤧🍂 l 1문 1답 Q&A l 설채현 수의사",https://www.youtube.com/watch?v=AyWLWTrS71s&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=65&pp=iAQB
"반려견 예방접종, 부작용 걱정 된다구요? 😰 | 백신접종의 진실 2편 | 설채현 행동학 수의사",https://www.youtube.com/watch?v=KMCDDlKd838&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=66&pp=iAQB
[설채현 수의학] 미세먼지가 사람보다 개한테 더 안 좋은 이유!?,https://www.youtube.com/watch?v=CRlft71LL84&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=67&pp=iAQB
[공지] DOG설TV 구독자님~ 주목해주세요!! | 🎁 설치니분들을 위한 이벤트도 있어요!,https://www.youtube.com/watch?v=Bm62ivyfBPo&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=68&pp=iAQB
"반려동물 심장병의 모든 것! Talk 콘서트 1부 (설채현 수의사, 김성수 수의사, 조우재 수의사, 박종인 수의사)",https://www.youtube.com/watch?v=DRqA4gPOGac&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=69&pp=iAQB
염화칼슘 밟아도 화상 안 입는다고요? l 반려생활 이슈 체크 🕵🏻‍♂️ l 설채현 행동학 수의사,https://www.youtube.com/watch?v=vLkHknMS2Uo&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=70&pp=iAQB
"노즈워크 초보부터 고수까지, 다 알려드려요 🤹🏻 l 설채현 행동학 수의사",https://www.youtube.com/watch?v=BijSCyJ3isM&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=71&pp=iAQB
"강아지 슬개골, 아직도 수술 걱정 하시나요 😮❓l 반려견 관절 맞춤 프로그램 l 설채현 행동학 수의사",https://www.youtube.com/watch?v=MxhTpYLaU3w&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=72&pp=iAQB
"반려견과 나, 정말 닮았을까요? 👀 l 설채현 행동학 수의사",https://www.youtube.com/watch?v=4VXd2T-6oGo&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=73&pp=iAQB
강아지 염색 해도 되는 것 아닌가요? 🌈  l 반려생활 이슈 체크 🕵🏻‍♂️ l 설채현 행동학 수의사,https://www.youtube.com/watch?v=6Mduima_pg4&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=74&pp=iAQB
"반려견 건강검진, 정확한 과정 확인하고 가세요! 🔍 l 설채현 행동학 수의사",https://www.youtube.com/watch?v=jJc2i8UiMsU&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=75&pp=iAQB
"펫로스, 슬픈 것이 당연합니다. l 펫로스 증후군 l 설채현 행동학 수의사",https://www.youtube.com/watch?v=-Lr5UVUKQEI&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=76&pp=iAQB
"펫로스 극복 방법, 이렇게 해보세요. l 펫로스 증후군 l 설채현 행동학 수의사",https://www.youtube.com/watch?v=DYtZgz56l3I&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=77&pp=iAQB
"반려동물 암, 종양 미리 발견할 수 있어요! 🔍 l 반려동물 종양 l 설채현 행동학 수의사",https://www.youtube.com/watch?v=w4jNqGrkKR0&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=78&pp=iAQB
양치껌 허니콤츄 M 사이즈 출시! 댓글 질문도 답변해드려요!🍯 l 설채현 행동학 수의사,https://www.youtube.com/watch?v=Xgo74ox_oiY&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=79&pp=iAQB
"보호자 설채현, 슈나와 안녕했습니다. l 안녕 상담소🌈  l 설채현 행동학 수의사",https://www.youtube.com/watch?v=Bjne9iTVf7E&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=80&pp=iAQB
"여름철 음수량, 이렇게만 챙겨주세요! 🧊l 반려동물 음수량 l 설채현 행동학 수의사",https://www.youtube.com/watch?v=Id_g9MpRU6o&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=81&pp=iAQB
"오프리쉬 개물림 사고, 다시는 일어나면 안됩니다!🙅🏻‍♂️ l 팩트체크 l 설채현 행동학 수의사",https://www.youtube.com/watch?v=nOG7AaUvdG0&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=82&pp=iAQB
"강아지 이빨 관리, 절대 이렇게 하지 마세요! 🙅🏻‍♂️ l 강아지 치아관리법 l 설채현 행동학 수의사",https://www.youtube.com/watch?v=P7OvNBuy1oo&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=83&pp=iAQB
개껌 진짜 효과 있는 걸까요? 그런데 말입니다. 🤔 l 설채현 행동학 수의사,https://www.youtube.com/watch?v=oURwu_gJmJM&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=84&pp=iAQB
"마취에 대한 팩트, 정확히 알려드려요! 🖍️ l 반려동물 마취 l 설채현 행동학 수의사 (feat. VIP동물의료센터 마취과)",https://www.youtube.com/watch?v=vJ61dTic3Ag&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=85&pp=iAQB
백내장? 스케일링? 보호자라면 꼭 알아두세요! 👁️🦷 l 반려동물 안과 치과 l 설채현 행동학 수의사 (feat. VIP동물의료센터 안과&치과),https://www.youtube.com/watch?v=pPo4ZOFl_Ws&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=86&pp=iAQB
허니콤츄 베지🥦 궁금해하셨던 질문들 답변드려요! | 설채현 행동학 수의사,https://www.youtube.com/watch?v=wyPSiSp4cuM&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=87&pp=iAQB
핸드폰으로 바로 받는 건강검진 결과📩 (#이벤트 있어요🎁) | 6살 세상이 건강검진 | 설채현 행동학 수의사,https://www.youtube.com/watch?v=Z-emQ-VjTeI&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=88&pp=iAQB
강아지 영양제 도대체 뭘 먹여야 할까요? 😫 | 설채현 행동학 수의사,https://www.youtube.com/watch?v=-JFz-YSVJ6M&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=89&pp=iAQB
설쌤 프랑스 유학가다..🇫🇷 (feat. 1박2일) | 설채현 행동학 수의사,https://www.youtube.com/watch?v=4pfRfbaeqwM&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=90&pp=iAQB
강아지 다이어트 클리닉 단골 질문! 모두 답변드려요 🍠 | 설채현 행동학 수의사,https://www.youtube.com/watch?v=RAmDCydBqFo&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=91&pp=iAQB
프랑스 댕사원들 복지 실태! 제가 직접 확인하고 왔습니다 🕵️‍♂️  | 설채현 행동학 수의사,https://www.youtube.com/watch?v=tEoipSwbZQE&list=PLfLVnVofgzHKAkaEjwqsLtBFeohxkcsK9&index=92&pp=iAQB
