제목,링크
10분만에 끝내는 고양이 전체모래갈이! 게다가 건식으로?🏖,https://www.youtube.com/watch?v=lGHzZKAwYwY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=11&pp=iAQB
시원하고 행복한 여름 보내야지~🍉여름철 고양이가 잘 걸리는 질병 4가지와 예방법!,https://www.youtube.com/watch?v=0uRCW3tIm8c&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=12&pp=iAQB
고양이 이물섭취시 생사를 가르는 보호자의 행동 4가지!,https://www.youtube.com/watch?v=olaimpqWS6s&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=13&pp=iAQB
대한민국 보호자가 파양을 결심하는 5가지 이유.. 반려동물 파양에 대한 이야기,https://www.youtube.com/watch?v=SEwqi35qUuE&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=14&pp=iAQB
고양이가 물을 안먹는다구요? 그럼 이 영상을 보셔야합니다🚰🐱,https://www.youtube.com/watch?v=LkgJbpJfRE8&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=15&pp=iAQB
김명철 수의사가 말하는 잃어버린 고양이 골든타임안에 찾는 방법! 고양이 집나간 응급상황 지침 A to Z 🚨,https://www.youtube.com/watch?v=m5aPS8SmNBw&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=16&pp=iAQB
장인어른 이 정도면 돈내셔야하는거아닌지요..? 영상통화로 장인어른께 다 털렸습니다 궁금증 다 털고 가셨습니다(난센스퀴즈有),https://www.youtube.com/watch?v=i2LD7RqgLj0&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=17&pp=iAQB
고양이 때문에 망한 나라가 있다? 수의사가 알려주는 대환장 핏빛찬란 고양이의 역사,https://www.youtube.com/watch?v=l1fHDQjXyx0&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=18&pp=iAQB
빈대 잡다 고양이 잡은 후에 후회하지 말고 이 영상부터 보세요!,https://www.youtube.com/watch?v=AZNNegsDLpE&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=19&pp=iAQB
(나이는 꺾여도) 중요한건 꺾이지 않는 마음이니까✌️고양이 나이대별 관리의 모든 것!,https://www.youtube.com/watch?v=TFgbjAxU_4w&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=20&pp=iAQB
인간과 고양이가 보는 세상은 어떻게 다를까?,https://www.youtube.com/watch?v=pH-_VrM2q4Y&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=21&pp=iAQB
옆 집 고양이는 어디에서 데려왔을까? 흥미진진한 남의집 고양이들의 사정 2022년 고양이 어워드 완결편! 🐈🐈‍⬛,https://www.youtube.com/watch?v=dMI7QW1dA8o&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=22&pp=iAQB
가장 많은 고양이 이름 2위는 레오! 과연 대망의 1위는? 2022년 고양이 빅데이터 완벽 정리! 🐈🐈‍⬛🐈🐈‍⬛,https://www.youtube.com/watch?v=cqHfTJWUF0w&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=23&pp=iAQB
수의사 선생님! 개와 고양이는 영원한 원수지간 인가요?! 😭,https://www.youtube.com/watch?v=-k9bd9xCXdQ&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=24&pp=iAQB
이 눈물이 악어의 눈물?🐊 고양이는 왜 눈물을 흘릴까?,https://www.youtube.com/watch?v=pq8TNlKHb8A&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=25&pp=iAQB
고양이에게 안마받는 가장 쉬운 비법공개🫶🏻 feat. 수의사,https://www.youtube.com/watch?v=Xhu1ZZ2hYHk&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=26&pp=iAQB
"sub) 고양이 얼굴만 봐도 성별 구분 완전 가능!! 암컷 수컷 놀라운 차이점(수명,성격, 질병 등)",https://www.youtube.com/watch?v=5YJWRcM0FFQ&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=27&pp=iAQB
그때 이것만 있었더라면…고양이랑 이사하기 진짜_최종_final.mp4,https://www.youtube.com/watch?v=7t7AWUtscDE&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=28&pp=iAQB
고양이는 자기가 귀여운걸 알까? Feat.수의사,https://www.youtube.com/watch?v=-LCPTxJj--8&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=29&pp=iAQB
sub) 수의사가 경배하는 천사 고양이 3대장,https://www.youtube.com/watch?v=Abse5M4ws-4&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=30&pp=iAQB
네 발톱을 훔쳐가요(훔쳐가요)(훔쳐가요)…고양이 발톱 쉽게 깎는 꿀팁대방출,https://www.youtube.com/watch?v=9cg0nONseWU&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=31&pp=iAQB
sub) 고양이가 집사에게 사랑받지 못한다고 느끼는 5가지 순간들,https://www.youtube.com/watch?v=jGgprxJT42A&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=32&pp=iAQB
sub) 15년차 수의사 미야옹철이 만난 최고의 보호자 best5! 인류애 풀충전💯💓,https://www.youtube.com/watch?v=TR5gaQj0D1Y&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=33&pp=iAQB
행복한 추석🌝을 위한 고양이 명절백서📖,https://www.youtube.com/watch?v=ElD2AlWSIgA&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=34&pp=iAQB
고양이에게 물렸을 때 하면 절대 안되는 행동들!,https://www.youtube.com/watch?v=BfK0Ov7H1HI&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=35&pp=iAQB
고양이가 “이 행동”을 한다면 싫다는 뜻입니다. (feat. 수의사),https://www.youtube.com/watch?v=E-3007I-9Yc&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=36&pp=iAQB
고양이와 이상한 변호사 우영우의 행동이 닮았다? 이들의 공통점 5가지🤚,https://www.youtube.com/watch?v=JkKeLDCmIKc&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=37&pp=iAQB
sub) 김명철 수의사가 겪은 충격과 공포의 고양이 진료 썰!😱다시는 고양이에게 까불지 않겠습니다,https://www.youtube.com/watch?v=R0hh1Dtkg94&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=38&pp=iAQB
묘생이 괴롭다? 고양이가 고통받는 5가지 이유!,https://www.youtube.com/watch?v=c-yTx9J_F7M&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=39&pp=iAQB
여태까지 고양이 빗질 잘못했다고? 수의사가 알려주는 고양이 빗질의 정석! 🎀,https://www.youtube.com/watch?v=iHmFeioS9mU&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=40&pp=iAQB
행복한 뚱냥이는 없다! 고양이를 비만으로 만드는 확실한 방법 5가지 🐽,https://www.youtube.com/watch?v=1ycVL6XY5vY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=41&pp=iAQB
"사람 아이와 고양이, 함께 살면 안된다고? 🤔",https://www.youtube.com/watch?v=Uik_gVjeRtY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=42&pp=iAQB
고양이만 두고 여행가는 집사가 꼭 지켜야할 것🧳,https://www.youtube.com/watch?v=m0Oel8uFMHs&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=43&pp=iAQB
미안하지만 거절한다!! 고양이 집사에게 주고도 욕먹는 선물 List🎁,https://www.youtube.com/watch?v=9r3oLBAbf8o&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=44&pp=iAQB
"언젠가 한 번은 먹일날이온다!💊가루약, 알약, 캡슐약 난이도별 고양이 약먹이기 완전판!",https://www.youtube.com/watch?v=aeJLVKkgE7c&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=45&pp=iAQB
세상에서 가장 오래 산 고양이는 몇 살?! 고양이 기네스북 미야옹철이 털어봅니다,https://www.youtube.com/watch?v=nYcwmTvXGYA&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=46&pp=iAQB
sub) 고양이 이름 절대 이렇게 짓지 마세요!! 😱,https://www.youtube.com/watch?v=4lgr3fu0_SU&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=47&pp=iAQB
수의사가 절대 안 사는 고양이 제품들 5가지! 믿고 거르세요✋,https://www.youtube.com/watch?v=MXimRcIh0CA&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=48&pp=iAQB
다른집은 고양이 키우는데 한달에 얼마나 쓸까?💰통계로 보는 고양이 육아법🏠,https://www.youtube.com/watch?v=BaV2YBeu9BE&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=49&pp=iAQB
이거 안 보고 동물병원 가면 후회합니다! 병원가기 전 준비할 것,https://www.youtube.com/watch?v=8BDy_5RSuHM&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=50&pp=iAQB
흐물흐물 주르륵 고양이가 늘어나는 이유! 고양이 액체설💦,https://www.youtube.com/watch?v=m21i5k0xDFw&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=51&pp=iAQB
입양을 고민하는 초보집사가 반드시 알아야 할 고양이 십계명,https://www.youtube.com/watch?v=bh4Szf4c-kc&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=52&pp=iAQB
지금껏 몰랐던 고양이가 상자를 좋아하는 과학적 이유 4가지📦,https://www.youtube.com/watch?v=RcYk5wQAQ7w&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=53&pp=iAQB
sub) 고양이가 집사를 핥는 이유 4가지! 🤪👅,https://www.youtube.com/watch?v=bCeAq9a5TDg&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=54&pp=iAQB
sub) 잠 자는 자세를 보면 우리집 고양이의 기분과 상태를 알수있다?😴💤,https://www.youtube.com/watch?v=6xcZnQErHAE&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=55&pp=iAQB
단돈 0원 먹이퍼즐 DIY🧸 김명철 선생님의 만들어볼까요?,https://www.youtube.com/watch?v=5dlpnki9PNA&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=56&pp=iAQB
고양이 털색과 성격은 정말 상관있는걸까? 미야옹철 빅데이터 open!,https://www.youtube.com/watch?v=C1dsnD5nMto&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=57&pp=iAQB
sub) 사랑이 참 지독하다.....고양이 입냄새의 원인 6가지!,https://www.youtube.com/watch?v=TAeQmjV4zYg&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=58&pp=iAQB
내탓이오 내가 만들었소...고양이 분리불안 만드는 집사의 5가지 습관,https://www.youtube.com/watch?v=t4itUbShqY8&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=59&pp=iAQB
보일러면 될 줄 알았는데 🥶 고양이와 건강한 겨울나기 꿀팁 5 가지!,https://www.youtube.com/watch?v=TWgfpH6u5u4&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=60&pp=iAQB
고양이와 함께하는 이사의 모든것! 미야옹철 이삿짐센터는 편-안하다🚚,https://www.youtube.com/watch?v=XYw3n0Q7YDU&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=61&pp=iAQB
원치 않았는데 이 힘을…나는 왜이렇게 강해진거야? 그건 면역력💪,https://www.youtube.com/watch?v=CwBJUFAblGg&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=62&pp=iAQB
병원 가야하는 고양이 응급상황 8가지🚨우리집 고양이 이런모습 보이면 바로 병원으로 들고 튀세요!!,https://www.youtube.com/watch?v=uJtli1Zb-D0&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=63&pp=iAQB
sub) 고양이의 하트를 노려라🏹💕고양이가 좋아하는 것 12가지💘,https://www.youtube.com/watch?v=kQjX0ozll4o&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=64&pp=iAQB
sub) 김명철 수의사가 본 가장 무서운 '고양이 품종별 고양이 유전병' 5가지,https://www.youtube.com/watch?v=N3yxrBCLiLo&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=65&pp=iAQB
sub) 이것 때문에 동물병원에 왔다고? 김명철 수의사가 찐으로 당황했던 진료 Top 5,https://www.youtube.com/watch?v=1krSKLmtSQk&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=66&pp=iAQB
고양이의 시간은 4배 더 빨리간다...노령묘의 모든 것,https://www.youtube.com/watch?v=HYfbB2xdU4w&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=67&pp=iAQB
그것은 바로 고양이 헤어볼🧶,https://www.youtube.com/watch?v=rbonA-Qiab8&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=68&pp=iAQB
슉슉슈슉.슉.슉. 고양이 스트레스 없애기 슉.슈슉,https://www.youtube.com/watch?v=H2KLIta6LMY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=69&pp=iAQB
sub)너네 대체 왜그래? 고양이가 싸우는 이유 6가지!,https://www.youtube.com/watch?v=3-ubCq3q_B0&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=70&pp=iAQB
sub) 내 고양이가 행복하다는 증거 7가지,https://www.youtube.com/watch?v=alrJvCGEyzU&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=71&pp=iAQB
찢었다...고양이 안약 넣기 이걸로 종결합니다,https://www.youtube.com/watch?v=PTiER8kF8UU&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=72&pp=iAQB
단돈 0원으로 사냥놀이 효과 100배 높여주는 냥꿀템 5가지🎣,https://www.youtube.com/watch?v=N91OFTj3Lbs&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=73&pp=iAQB
"물고 울고 꾹꾹이...고양이 애착인형, 그냥 둬도 되나요?",https://www.youtube.com/watch?v=SO-SHL6PlRM&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=74&pp=iAQB
"젤리 꼬순내, 그런데 암내를 곁들인...고양이 젤리의 모든 것!",https://www.youtube.com/watch?v=HP83BDtj1rc&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=75&pp=iAQB
sub) 고양이가 좋아하는 스킨십과 싫어하는 스킨십 3가지🤟,https://www.youtube.com/watch?v=k8ndEXTKHTk&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=76&pp=iAQB
벽짚기 챌린지🤜 고양이 지능 테스트라는데...진짤까?,https://www.youtube.com/watch?v=LS1hRavbnmY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=77&pp=iAQB
고양이에게 정말 위험한 가전 4가지⚡️,https://www.youtube.com/watch?v=fH9PK0QOW2A&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=78&pp=iAQB
"완치도 어려운데, 너무나 흔한 고양이 특발성 방광염! 늦기 전에 보세요!",https://www.youtube.com/watch?v=pdGmfEErm1I&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=79&pp=iAQB
sub) 고양이가 사람을 밟고 다니는 4가지 이유🦶,https://www.youtube.com/watch?v=77KsQyTdLB0&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=80&pp=iAQB
"고양이 앞니, 이 쪼매난거 역할이 뭘까?",https://www.youtube.com/watch?v=CbwkfLC4lK0&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=81&pp=iAQB
고양이가 불행하다고 외치는 5가지 시그널🚨,https://www.youtube.com/watch?v=s8afzzcp0SM&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=82&pp=iAQB
"sub) XX하는 우리 고양이, 아프다는 뜻? 고양이가 아플때 보이는 행동 8가지!",https://www.youtube.com/watch?v=ITW4MJ6Md48&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=83&pp=iAQB
나 대신 단톡방에 카톡 보내는 고양이 어떡하죠?,https://www.youtube.com/watch?v=l1lWBKz25qQ&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=84&pp=iAQB
수의사가 알려주는 고양이들이 먼저 다가오는 '고양이 양치' 비법,https://www.youtube.com/watch?v=Ew7-cC3HqQ4&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=85&pp=iAQB
sub)이러면 바로 손절각👋 고양이가 싫어하는 유형 3가지,https://www.youtube.com/watch?v=z467kOZhNKI&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=86&pp=iAQB
고양이는 이 맛까지 느낀다구요....? 맛잘알 고양이 미각에 대한 모든 것!,https://www.youtube.com/watch?v=hJBTKvEcA2o&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=87&pp=iAQB
고양이는 집사를 뭐라고 생각할까? 엄마? 대장냥이? 설마...노예....?,https://www.youtube.com/watch?v=mgMW7qloX5c&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=88&pp=iAQB
고양이는 임산부에게 안 좋다? 만연한 고양이에 관한 오해와 편견들! 비켜!,https://www.youtube.com/watch?v=a_ZlkWKK6Qw&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=89&pp=iAQB
고양이의 “이것” 보고 식겁해서 병원으로 달려오지 않으셔도 됩니다!,https://www.youtube.com/watch?v=-hMNSQYAsDo&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=90&pp=iAQB
sub)이것만 보면 당신도 고양이 울음소리 자격증 1급,https://www.youtube.com/watch?v=DgkhEajlEAs&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=91&pp=iAQB
고양이판 쀼의 세계!! 한날한시에 태어난 새끼고양이들..얘들아 사실 너희 아빠가.......🙀,https://www.youtube.com/watch?v=dxeju99-qas&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=92&pp=iAQB
"낭만적이네요 이 수염, 자세, 꼬리...로 알아보는 고양이 기분",https://www.youtube.com/watch?v=wQ7WRFijgeA&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=93&pp=iAQB
당신이 고양이에게 물리는 이유 3가지🩸✋,https://www.youtube.com/watch?v=DJ9Kv_GrS58&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=94&pp=iAQB
고양이한테 귤 줘도 되나요?🍊,https://www.youtube.com/watch?v=IzQjDEdM9yc&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=95&pp=iAQB
고양이 하루에 몇 끼 먹는 게 좋을까?,https://www.youtube.com/watch?v=bgAY_Wikbkg&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=96&pp=iAQB
고양이 구토에 대한 모든 것🐱🤮,https://www.youtube.com/watch?v=vBKE9DkKaag&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=97&pp=iAQB
sub) 수의사들이 두려워하는 '고양이 3대장',https://www.youtube.com/watch?v=4b5bySLYxjU&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=98&pp=iAQB
아니 이것까지 먹는다고....? 김명철 수의사가 당황한 고양이가 먹은 이물 5가지🥶,https://www.youtube.com/watch?v=7j57sz7DB2k&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=99&pp=iAQB
sub) 김명철 수의사가 절대로 사지 않는 고양이 제품 5가지,https://www.youtube.com/watch?v=2P_2PwDzMG8&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=100&pp=iAQB
sub) 미야옹철 수의사가 찐으로 겪은 최악의 고양이 보호자 Top 5,https://www.youtube.com/watch?v=e7TJ2xxpkrE&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=101&pp=iAQB
화장실로 보는 우리집 고양이 건강 시그널,https://www.youtube.com/watch?v=O93IyWGRPYY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=102&pp=iAQB
"코로나19, 사람과 고양이간에 감염 가능? 싹 정리해드립니다",https://www.youtube.com/watch?v=9XCwRjkBU_Q&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=103&pp=iAQB
"고양이, 사람의 '이것' 먹으면 죽는다?",https://www.youtube.com/watch?v=AnvGSHemvWg&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=104&pp=iAQB
고양이와 여름나기,https://www.youtube.com/watch?v=xm8t0_7VJmY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=105&pp=iAQB
좋은 동물병원 고르는 법,https://www.youtube.com/watch?v=pSatvcTGZaw&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=106&pp=iAQB
sub) 네 고양이 약 먹은걸 고양이가 모르게 하라,https://www.youtube.com/watch?v=_P-dya19h3w&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=107&pp=iAQB
중성화 수술이 고양이 장수의 비결?,https://www.youtube.com/watch?v=qtAy1nkpdEA&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=108&pp=iAQB
sub) 예방접종도 루틴이 있어요! 고양이 예방접종의 모든 것,https://www.youtube.com/watch?v=hB-31JMGCWM&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=109&pp=iAQB
sub) 내가 그동안 고양이를 잘못 안았다니요...?,https://www.youtube.com/watch?v=fnUtZvFS5dQ&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=110&pp=iAQB
너만 알레르기 있냐? 고양이도 알레르기 있다?,https://www.youtube.com/watch?v=I2YmFbBQ6AY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=111&pp=iAQB
미야옹철이 알려주는 고양이 다이어트법,https://www.youtube.com/watch?v=24BVb0ioL-8&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=112&pp=iAQB
고양이도 유산균을 먹어야 할까? (유산균 고르는 기준은?),https://www.youtube.com/watch?v=0WsJfyBpaCI&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=113&pp=iAQB
우리집 고양이 빨리 무지개다리 건너게 하는 방법 8가지!,https://www.youtube.com/watch?v=qkWvuGW2Nlo&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=114&pp=iAQB
내가 걸린 감기가 우리 고양이한테도 옮는다?!,https://www.youtube.com/watch?v=HBXecUZzRuM&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=115&pp=iAQB
고양이가 개처럼 헥헥 거리는 거 괜찮은거 맞죠?? 네?! 심장병이요??,https://www.youtube.com/watch?v=9-2PeLX-_3E&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=116&pp=iAQB
[묘한 진료실] #8 고양이도 백혈병이 있다는 거 아시나요?,https://www.youtube.com/watch?v=eqWI5LW2WPM&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=117&pp=iAQB
고양이가 모기약을 먹으면 생기는 일,https://www.youtube.com/watch?v=FPak71b2MZs&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=118&pp=iAQB
[묘한 진료실] #7 고양이와 사람을 괴롭히는 피부병 (곰팡이성 피부병 (링웜) / 비만세포종),https://www.youtube.com/watch?v=LTx93q4n3Zg&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=119&pp=iAQB
고양이 파양을 말하다,https://www.youtube.com/watch?v=rhHaQdMkyzI&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=120&pp=iAQB
[묘한 진료실] #5 고양이의 심장에 그들이 산다,https://www.youtube.com/watch?v=YvbByD8GqdM&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=121&pp=iAQB
고양이가 좋아하는 색깔은 뭘까?,https://www.youtube.com/watch?v=8iqWp7OqIhE&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=122&pp=iAQB
[묘한 진료실] #4 고양이 방광염 true or dare,https://www.youtube.com/watch?v=QxoA40m_YoY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=123&pp=iAQB
고양이가 카네이션을 먹으면 생기는 일,https://www.youtube.com/watch?v=TRaz9-yG8m8&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=124&pp=iAQB
