제목,링크
임시 보호 하다가 입양 보내면 다시 버려진다고 생각하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=YdiiFX1T8ZY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=18&pp=iAQB
"방귀 뀌고 놀라는 강아지, 자기가 뀐 걸 모르나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=C1Sgchr2Fas&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=19&pp=iAQB
강아지가 헥헥댈 때 웃는 건지 긴장한 건지 구분할 수 있나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=kYUGSfyo2mI&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=20&pp=iAQB
강아지들이 노즈워크를 계속하면 질리나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=VYOXggvZSHI&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=21&pp=iAQB
노력하면 강아지의 애정 순위를 바꿀 수 있나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=LWbQxLKdodQ&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=22&pp=iAQB
반려견을 칭찬할 때 주의할 것이 있나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=PVg_2NcENUE&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=23&pp=iAQB
"첫째 강아지 우울증, 둘째 입양하면 나아질까요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=Cpv9_04dhRk&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=24&pp=iAQB
"저를 밟고 지나가는 강아지, 이유가 있나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=JKAuSI4_AXM&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=25&pp=iAQB
강아지도 보호자에게 권태기를 느끼나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=0WzTLyx85Jc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=26&pp=iAQB
"기침 소리에 짖는 강아지, 개 소리 같아서 그러나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=aZSCNBGRUjQ&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=27&pp=iAQB
다른 개에게 공격적인데 피해 다니는 게 최선인가요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=8PYFWnISSqY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=28&pp=iAQB
만져달라고 해서 만지려고 하면 도망가는데 절 싫어하는 건가요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=yo7MSP8ndiw&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=29&pp=iAQB
강아지도 뽀뽀를 애정표현이라고 생각하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=z8cyJvmHHwo&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=30&pp=iAQB
강아지에게 사과를 받는 방법이 있나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=DltKAF5VLgs&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=31&pp=iAQB
강아지도 맘대로 사진 찍는 걸 무례하다고 생각하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=CiNVWilop84&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=32&pp=iAQB
오래 산책하는 것보다 멀리 가는 게 더 중요한가요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=S4VDi188bPI&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=33&pp=iAQB
산책 중 다시 냄새 맡아보는 건 뭔가 수상해서 그런 건가요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=4j5RLWEeyzA&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=34&pp=iAQB
"베개에 응가하는 강아지, 저를 업신여기는 건가요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=TDK4mplayRQ&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=35&pp=iAQB
강아지도 남들이 재밌어 보이면 끼고 싶어 하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=FkULUPNBWfc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=36&pp=iAQB
외부 강아지를 보고 짖다가 우리 강아지끼리 싸우는데 이유가 있나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=YlxNRSUbBIs&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=37&pp=iAQB
강아지가 사람의 성별을 구별할 수 있나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=lhDL-nBD6e4&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=38&pp=iAQB
도플갱어끼리 마주치면 죽나요? 박완규님 소환｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=b3Il8qJ3tzs&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=39&pp=iAQB
강아지도 남 탓을 하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=Vsl80nrBVn4&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=40&pp=iAQB
강아지가 산책 가고 싶을 때 보내는 신호가 있나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=Ip8q4JU-i4U&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=41&pp=iAQB
"밥 안 먹는 강아지, 뺏어 먹는 척하면 더 잘 먹나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=Sq0ZtrAd5Y8&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=42&pp=iAQB
강아지는 좋아하는 물건을 가족으로 생각하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=z7SQv9qX_Es&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=43&pp=iAQB
"냄새맡느라 산책이 힘든 강아지, 기다려줘야 하나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=P0kLUde2RX8&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=44&pp=iAQB
강아지가 잘못했을 때 코를 때리면 교육이 되나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=LBHaeWs4K3Y&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=45&pp=iAQB
강아지와 같이 뛰어주면 스트레스가 풀릴까요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=G7kRAqlFUJQ&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=46&pp=iAQB
"웃으면서 조곤조곤 싸우면 가족이 화목한 줄 아나요? (부부싸움,가족싸움)｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=9g2QDRYaFdA&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=47&pp=iAQB
강아지는 엘리베이터를 타면 순간 이동 했다고 생각하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=DoXj7vFztyM&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=48&pp=iAQB
"물그릇 첨벙거리는 강아지, 불만 있는 건가요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=DaZDmojL6E4&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=49&pp=iAQB
반려견이 보호자를 포기해버리기도 하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=8AZFlqzbcfw&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=50&pp=iAQB
"자다 일어나서 제 냄새를 맡는데, 불안해서 그러나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=ccYRDqRBPhw&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=51&pp=iAQB
강아지 앞에서 엉덩이를 흔들면 제 기분이 좋다는 걸 알아줄까요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=b_J-XKBGf0A&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=52&pp=iAQB
강아지도 친구에게 거절당하면 상처 받나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=oPbjhaF_DKY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=53&pp=iAQB
강아지가 긁는 곳을 대신 긁어주면 시원해 하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=OpltBa7CzCQ&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=54&pp=iAQB
강아지도 친구를 보고 배우나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=1PfeRHUI5NA&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=55&pp=iAQB
강아지는 냄새로 보호자의 가족을 알아볼 수 있나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=QdJVnJAJmLA&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=56&pp=iAQB
[Eng sub] 강아지는 뛸 때 귀가 팔락거리니까 시끄럽나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=2Hh7Umg5Zcs&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=57&pp=iAQB
[Eng sub] 강아지도 날씨의 영향을 받나요? 장마철 산책 배변｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=2X1Ha7l7_PE&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=58&pp=iAQB
[Eng sub] 강아지는 저를 맨날 핥으면서 왜 제가 핥으면 싫어하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=xywu-1smW3s&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=59&pp=iAQB
[Eng sub] 강아지도 고맙다는 표현을 하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=Qq8plwaQDHU&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=60&pp=iAQB
[Eng sub] 보호자가 쓰러지면 연기인지 위급상황인지 알아채나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=2QU-9T_hBsk&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=61&pp=iAQB
[Eng sub] 강아지들끼리도 누가 더 똑똑한지 아나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=DfXK8S9gwik&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=62&pp=iAQB
"[Eng sub] 강아지끼리 냄새 맡다가 으르렁대는데, 화가 난 건가요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=u6-RQ9Ny54A&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=63&pp=iAQB
[Eng sub] 흙이나 풀을 씹으면 스트레스가 풀리나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=ThrMKE62sck&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=64&pp=iAQB
[Eng sub] 강아지를 발로 쓰다듬으면 싫어하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=FmNbBFO3QA0&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=65&pp=iAQB
[Eng sub] 큰 간식을 주면 더 큰 칭찬을 받았다고 생각할까요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=hW6Q5STcrEc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=66&pp=iAQB
[Eng sub] 아픈 곳을 치료해 주는 걸 괴롭힌다고 느낄까요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=pX9bosgIRbQ&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=67&pp=iAQB
[Eng sub] 강아지에게 사랑한다고 전하는 방법이 있나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=Crl9AoWHckw&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=68&pp=iAQB
"[Eng sub] 얼굴에 팩 할 때 짖는 강아지, 저를 못 알아보는 건가요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=4q0A8deu5mc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=69&pp=iAQB
[Eng sub] 신혼 부부인데 강아지 앞에서 애정 행각 해도 되나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=eDiQXzD0on8&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=70&pp=iAQB
[Eng sub] 강아지한테 '짖지 마!' 하면 알아듣나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=ylb2TdDcLJ4&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=71&pp=iAQB
[Eng sub] 다른 동물과 자란 강아지는 자기가 그 동물인 줄 아나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=5v7WO-NBGt0&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=72&pp=iAQB
"[Eng sub] 다른 강아지 짖는 소리에 같이 짖는데, 대화하는 건가요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=nV5A5MAeyzY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=73&pp=iAQB
[Eng sub] 강아지도 숨바꼭질을 좋아하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=yX-Jf_h8DG4&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=74&pp=iAQB
[Eng sub] 검은 개가 흰 개보다 더위를 더 타나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=ZjcSxfeastc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=75&pp=iAQB
"[Eng sub] 바닥에 뒹구는 강아지, 등이 가려운 건가요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=ikN-bcUqxek&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=76&pp=iAQB
[Eng sub] 청소기만 보면 짖는데 청소할 때 가둬놔도 되나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=ASwWNKZ8xBc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=77&pp=iAQB
[Eng sub] 강아지는 보호자가 싫어하는 사람을 알까요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=sUvoKiJWLv8&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=78&pp=iAQB
[Eng sub] 보호자가 낳은 아기를 가족으로 인식하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=_LDtn8znrtY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=79&pp=iAQB
[Eng sub] 강아지들도 자기 목소리를 알까요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=9yryt1_ZgDs&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=80&pp=iAQB
"[Eng sub] 사람이 좋아하는 향수 냄새, 강아지도 좋아하나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=PWBLC6n1CYI&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=81&pp=iAQB
강아지를 유모차에 태워서 산책해도 되나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=ptGtWzKtHHM&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=82&pp=iAQB
[Eng sub] 강아지는 보호자의 성격을 닮나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=JVYDKX_4hy0&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=83&pp=iAQB
"[Eng sub] 바닥이 뜨거운 여름 산책, 신발을 신겨야 할까요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=RgVM-vk2AmI&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=84&pp=iAQB
[Eng sub] 강아지는 창문을 봐도 비가 오는 걸 모르나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=FFImgi0c6gY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=85&pp=iAQB
[Eng sub] 강아지도 사람을 째려보나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=UYQ2t0gJt8E&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=86&pp=iAQB
[Eng sub] 강아지들끼리 보호자에 대한 얘기를 하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=2Tjf0c1n8H0&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=87&pp=iAQB
"[Eng sub] 눈이 안 보이는 강아지, 산책하면 불안해하나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=CWGLt3mhkAU&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=88&pp=iAQB
[Eng sub] 오래된 장난감을 버리면 강아지가 속상해하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=6PTszhwEqVg&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=89&pp=iAQB
[Eng sub] 터그놀이 중 장난감을 뺏기면 자기가 이겼다고 생각하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=f1etjdKz5rM&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=90&pp=iAQB
[Eng sub] 강아지도 먹는 걸로 스트레스를 푸나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=EbFdBz0Q2dU&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=91&pp=iAQB
[Eng sub] 같은 친구를 자주 만나면 질려 하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=nZVonHRa4WQ&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=92&pp=iAQB
[Eng sub] 보호자가 말이 많으면 강아지도 말이 많아지나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=C3SsKBbBOpw&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=93&pp=iAQB
"[Eng sub] 사고치고 축 처져있는 강아지, 연기하는 건가요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=82_CR1nn7UA&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=94&pp=iAQB
"[Eng sub] 등 털을 세우는 강아지, 무서워서 그러는 건가요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=K-HKWcizpgU&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=95&pp=iAQB
"[Eng sub] 손 긁는 강아지, 뭘 달라고 그러는 건가요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=6BtdfcT8gL8&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=96&pp=iAQB
"[Eng sub] 강아지가 숨겨놓은 물건들, 몰래 꺼내야 하나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=JGaIojWBhaA&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=97&pp=iAQB
[Eng sub] 강아지도 사람 차별을 하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=rIVsZ3ySuG0&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=98&pp=iAQB
[Eng sub] 저한테 다른 강아지 냄새가 나면 우리 강아지가 질투하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=v2CC9EG2U7s&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=99&pp=iAQB
[Eng sub] 여러 나라의 언어를 모두 이해할까요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=KNT61EacYrY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=100&pp=iAQB
[Eng sub] 강아지도 추억을 가끔 떠올리나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=LULLni8RiRs&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=101&pp=iAQB
[Eng sub] 이를 보이며 웃으면 싸우자는 뜻으로 알까요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=Ex-a_hoGiN4&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=102&pp=iAQB
"[Eng sub] 눈물을 핥아주는 강아지, 위로해주는 건가요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=6bBABfcRV0U&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=103&pp=iAQB
[Eng sub] 강아지는 리드줄이 어딘가에 걸린 걸 모르나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=cTGfz5SUTrU&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=104&pp=iAQB
[Eng sub] 긁어주면 다리를 파닥거리는데 더 해달란 뜻인가요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=XoXnKMqGjmc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=105&pp=iAQB
[Eng sub] 강아지도 복수를 하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=P_D0A8YeeJQ&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=106&pp=iAQB
[Eng sub] 강아지를 병원에 입원시키면 버려졌다고 생각하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=t8zEJgp0Lso&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=107&pp=iAQB
[Eng sub] 노견과 놀아주는 방법이 있나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=l04kugfBrsk&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=108&pp=iAQB
"[Eng sub] 강아지 이사 스트레스, 줄이는 방법이 있나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=BUAfaz8_InQ&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=109&pp=iAQB
"[Eng sub] 빙글빙글 도는 강아지, 기뻐서 그러는 건가요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=TqqxwT4SW90&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=110&pp=iAQB
[Eng sub] 만져주면 제 손을 핥는데 그만하라는 뜻인가요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=NIsEvkfxdQM&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=111&pp=iAQB
"[Eng sub] 갸우뚱하는 강아지, 이유가 있나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=udM6mlwJb5w&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=112&pp=iAQB
